comparison_type,target,unit,domain_type,domain,comparison,metric,estimate,CI_low,CI_high,CI_excludes_zero,domain_DOI,reference_DOI,inferential_eligible
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,-0.002347611496628099,-0.03361281509937992,0.026099512915311193,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.20000000000000007,0.0,0.6666666666666667,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,2.2687359285062776,-2.48990722790942,6.450625255727041,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,MAE,0.04978655086735073,-0.02893462749817038,0.12791911469048578,False,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,bias,-0.16654174665880667,-0.2551709689053045,-0.07984693059228318,True,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,RMSE,-0.04343392144474345,-0.15277344881438493,0.05229708818331785,False,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,R2,0.02782728726891226,-0.03602133449783648,0.0952042534215286,False,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.08744353488198453,0.07366616085306718,0.10242522732895573,True,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.057593426592193755,0.03380351570057452,0.08171474832763567,True,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.003183131738520917,-0.018913431014112574,0.013758651578247643,False,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.19932352462112402,-0.05646306097385604,0.45515470720558837,False,334,334,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,MAE,0.32279530647248844,-2.259278416190169,2.223079346140543,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,bias,-0.9165748373131617,-2.760212937932367,1.8322422827952898,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,RMSE,-0.2345526945535754,-2.184956377571572,2.2703576577953224,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,R2,0.06101760090150943,-2.32935977910674,1.339973829837596,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.0642500654802467,0.022159429439175482,0.1436286956681115,True,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.125,0.0,0.4285714285714286,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,coverage_90,-0.09642857142857142,-0.4763492063492063,0.33374999999999966,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,FA+MA+Cs / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-1.4494930230799596,-5.5244635373772155,2.3104991429950683,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,MAE,-0.31425440228684853,-0.7663360702037113,0.1441115147156838,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,bias,-0.5446201341196879,-0.8648211182906491,-0.29105995185134914,True,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,RMSE,-0.4649976807454901,-0.8833892211287397,0.16294732912471976,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,R2,1.374653887845282,-0.34040459466883943,10.235544376992104,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.0011474250944831788,-0.021183883934332227,0.03167963568431519,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-3.0103510078740197,-4.8976842386804025,-1.3523459016001296,True,8,8,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,MAE,0.18754146582439546,0.13118297689555455,0.24118825401806102,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,bias,-0.2778132122158654,-0.3418801637349298,-0.21641833715509481,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,RMSE,0.14129526805514292,0.07216975302908368,0.20565846199756657,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,R2,-0.05738811708907887,-0.08541716161429845,-0.029064507792234927,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.01833781110132393,0.010987206792695428,0.025463056263600233,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.034043370108943885,0.021896384322396736,0.04721722714671513,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.0017282777938513183,-0.012299577492779754,0.008833802269897006,False,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.21038781995764033,0.04916161634098457,0.37131106472707387,True,915,915,True
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,MAE,0.11165595449557397,-0.26396237029429326,0.4872742792854403,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,bias,-0.11165595449557397,-0.4872742792854403,0.26396237029429326,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,RMSE,0.1769313151039995,-0.21391755218567265,0.49225898157154724,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,R2,-0.9032880575812836,-31.110831996315937,0.5127555108837143,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.06682537738818617,0.053503707075169826,0.08014704770120262,True,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.5,0.0,1.0,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-1.2574735062936835,-2.0467340677579458,-0.4682129448294212,True,2,2,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,MAE,0.4252472587926537,-0.7472313360738438,1.6588557646144417,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,bias,0.5673393658194517,-0.42515051978211404,1.808488998711589,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,RMSE,0.6508259333312658,-0.8662298175842478,1.9548004488412067,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,R2,-0.28533935459840043,-1.4259612876485033,1.1193884130524374,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,-0.01624899860255158,-0.053170719373810044,0.011718553423558098,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.013333333333333253,0.0,0.044444444444444446,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.013333333333333308,-0.0444444444444444,0.0,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA (no FA/Cs) / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,0.6180132881733158,-1.1891720083115658,2.446578751231492,False,5,5,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,MAE,0.1886932388715321,-0.5052207099362119,0.9753221446559904,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,bias,-0.0578975123228882,-0.9103028475820135,0.7955942628054001,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,RMSE,0.33077248197727904,-0.3531219201161136,1.2355252214360604,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,R2,-0.22159096716873172,-1.2212814424765264,0.325571782878025,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.06808611892701888,0.03836121129011563,0.1013365684410013,True,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.0,-0.2,0.2,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,coverage_90,-1.1102230246251565e-16,0.0,0.0,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,MA+Cs / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.6323270084928776,-1.0536050831964983,2.334822461599553,False,15,15,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,MAE,-0.036135872777817823,-0.4759349349965829,0.40340597455734817,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,bias,-0.09495970732538628,-0.5512924416793223,0.40050810658922864,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,RMSE,-0.05700046788065105,-0.5168434793140643,0.45011060806227576,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,R2,0.007623330433601527,-1.3296915845139232,0.929176628454273,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,-0.030451614636042734,-0.09026495556571586,0.00029998302133622546,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,-0.1428571428571429,-0.43015873015873013,0.0,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-0.4597470806138677,-2.0160501280539465,1.1686006336377233,False,7,7,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,MAE,0.8686683978784657,-0.1917708762927278,1.9122581243136405,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,bias,0.8416406670363346,-0.23428341125620109,1.9280150107596092,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,RMSE,0.9510348289918733,-0.1532034696078457,2.0059259720219864,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,R2,-0.19984147853659273,-1.8607652416118299,0.024414797319651817,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.046662655080264126,-3.523251724031057e-05,0.1043506054160293,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.16666666666666663,-0.030378787878787953,0.3999999999999999,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.023809523809523836,-0.08333333333333326,0.0,False,14,14,False
Chronological minus DOI-grouped on identical future records,Jsc,mA cm^-2,A x B domain,Other/unknown / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,1.0853336471677473,-0.5590339879570395,2.642875080224855,False,14,14,False
